Codec,CRF,Ref,Comp,FileStream,PSNR_Y,PSNR_CB,PSNR_CR,SSIM,CAMBI,VMAF,Height,Width,NumFrames
AV1,13,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_15.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_15_AV1_CRF13_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_15_AV1_CRF13_.txt,46.47923553,45.81027001,48.35416312,0.99704275,5.088836817,95.13413398,1080,1920,120
H265,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_16.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_16_H265_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_16_H265_CRF51_.txt,32.02885744,39.00166386,36.09865368,0.891463333,6.34361735,15.56731378,1080,1920,120
AV1,63,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_16.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_16_AV1_CRF63_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_16_AV1_CRF63_.txt,35.85966528,43.57497232,40.32961313,0.951750233,5.855092717,51.68007444,1080,1920,120
H264,41,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H264_CRF41_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H264_CRF41_.txt,37.04896213,44.77750956,43.79411888,0.954620917,7.946693683,53.49122016,1080,1920,120
H264,31,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H264_CRF31_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H264_CRF31_.txt,41.98279426,47.88107038,46.7963612,0.988345575,11.47396874,80.55617543,1080,1920,120
H264,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H264_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H264_CRF51_.txt,31.23863129,39.77950866,38.81097433,0.883989092,5.5703439,27.73833292,1080,1920,120
H264,21,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H264_CRF21_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H264_CRF21_.txt,47.37104676,50.29136537,49.61798487,0.997858925,7.126909367,93.937108,1080,1920,120
H265,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF51_.txt,32.95556368,38.56124694,38.27753233,0.913117892,9.45691215,34.13093526,1080,1920,120
H265,41,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF41_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF41_.txt,37.77245368,43.46382848,42.39432924,0.962129408,7.476619267,58.50107318,1080,1920,120
H265,31,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF31_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF31_.txt,42.98823849,47.0797808,46.34102003,0.989803508,7.666461258,82.51352469,1080,1920,120
H265,21,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF21_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF21_.txt,47.53124113,49.97029339,49.30074058,0.997419258,7.499834025,93.52779763,1080,1920,120
H265,11,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF11_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_H265_CRF11_.txt,52.28608931,53.0126109,52.71937153,0.999388083,7.24644695,97.76450111,1080,1920,120
AV1,63,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF63_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF63_.txt,38.47790752,44.32049061,43.60879218,0.960514708,7.851734167,59.03826133,1080,1920,120
AV1,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF51_.txt,42.32036893,47.89967477,46.79544703,0.986818333,8.094581408,77.50888887,1080,1920,120
AV1,38,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF38_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF38_.txt,44.98326089,49.37587268,48.35962228,0.9944633,8.57791475,87.60580028,1080,1920,120
AV1,26,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF26_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF26_.txt,47.57779088,50.46188335,49.64400875,0.9972818,7.976251058,93.5010377,1080,1920,120
AV1,13,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF13_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF13_.txt,49.8697915,51.44681391,50.93957153,0.998542517,7.8442012,96.57402279,1080,1920,120
AV1,1,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF1_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_17_AV1_CRF1_.txt,57.12175908,56.65128744,56.56343563,0.999812242,6.126565633,98.68141288,1080,1920,120
H264,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF51_.txt,32.13764656,38.62937188,38.76140391,0.899294633,7.524047192,40.15402809,1080,1920,120
H264,41,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF41_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF41_.txt,39.4939232,43.61027727,43.80536717,0.963133733,10.66273281,62.63119535,1080,1920,120
H264,31,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF31_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF31_.txt,45.39833063,47.71935735,47.60116175,0.990896175,13.48289836,84.60861511,1080,1920,120
H264,21,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF21_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF21_.txt,50.27181192,50.66061397,50.55147082,0.998399458,11.25868658,95.91359776,1080,1920,120
H264,11,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF11_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF11_.txt,55.20924553,55.13950631,55.12960551,0.9997796,5.9403433,98.60728536,1080,1920,120
H264,1,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF1_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H264_CRF1_.txt,59.69430578,59.89367791,59.89189267,0.999980217,5.036479533,98.76316547,1080,1920,120
H265,41,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF41_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF41_.txt,40.55267147,42.50042712,42.31050018,0.96653545,11.17389858,66.42824873,1080,1920,120
H265,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF51_.txt,34.68028633,37.08537617,37.67095646,0.927752233,10.7636291,43.70411759,1080,1920,120
H265,31,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF31_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF31_.txt,46.02807973,46.62628687,46.67388303,0.990311917,11.79505136,86.10331348,1080,1920,120
H265,21,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF21_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF21_.txt,50.3506704,50.09815348,50.1495304,0.997726775,11.24336319,95.71060344,1080,1920,120
H265,11,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF11_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF11_.txt,53.77144961,53.28680088,53.44391307,0.999405208,10.36935871,98.52563733,1080,1920,120
H265,1,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF1_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_H265_CRF1_.txt,58.26639403,58.21646418,58.25960719,0.999885717,5.953315617,98.76580181,1080,1920,120
AV1,63,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF63_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF63_.txt,40.88169236,42.80073085,43.14887244,0.962030575,11.84466828,60.97723595,1080,1920,120
AV1,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF51_.txt,45.01055413,46.68747348,46.43837949,0.983895625,12.72742965,79.00596016,1080,1920,120
AV1,38,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF38_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF38_.txt,47.67141893,48.6200573,48.44826072,0.993304917,13.21560453,89.51591152,1080,1920,120
AV1,26,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF26_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF26_.txt,50.09287913,50.10000118,50.10719941,0.9972191,11.55160441,95.31019828,1080,1920,120
AV1,13,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF13_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF13_.txt,52.02703942,51.47424015,51.60939048,0.998710558,11.86558098,97.73926645,1080,1920,120
AV1,1,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF1_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_18_AV1_CRF1_.txt,57.76117339,56.66435643,56.862562,0.9997929,7.19613695,98.62198514,1080,1920,120
H264,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF51_.txt,28.38853453,34.05400225,34.08662232,0.832307683,5.316496117,34.10829391,1080,1920,120
H264,41,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF41_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF41_.txt,35.32189149,39.17366493,39.49308755,0.940034308,7.353019192,56.2123248,1080,1920,120
H264,31,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF31_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF31_.txt,41.31446355,43.06445628,43.13722528,0.988093308,9.055772275,88.08262516,1080,1920,120
H264,21,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF21_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF21_.txt,47.06047673,47.23303411,47.15985688,0.998125383,8.929667708,97.71084224,1080,1920,120
H264,11,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF11_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H264_CRF11_.txt,52.14394686,52.05665443,51.99199743,0.999718517,5.872303075,98.94618677,1080,1920,120
H265,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF51_.txt,30.84199398,31.87702311,31.83923688,0.837898025,5.402405483,41.57000723,1080,1920,120
H265,41,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF41_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF41_.txt,36.60996831,37.62772283,38.08292213,0.953439008,7.234152792,62.57372285,1080,1920,120
H265,31,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF31_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF31_.txt,42.11504985,42.27897559,42.45228272,0.989402675,8.750427767,89.23762918,1080,1920,120
H265,21,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF21_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF21_.txt,46.85224633,46.40451831,46.42025011,0.997722858,8.997813267,97.45277036,1080,1920,120
H265,11,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF11_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF11_.txt,51.29550278,50.78961146,50.74547235,0.999484683,8.7901136,98.83236021,1080,1920,120
H265,1,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF1_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_H265_CRF1_.txt,57.09773323,57.04189502,56.98581008,0.999932308,5.494446308,99.17883329,1080,1920,120
AV1,63,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF63_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF63_.txt,36.56543693,37.57102021,37.83074544,0.931527308,8.641765942,52.6483789,1080,1920,120
AV1,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF51_.txt,41.00470761,41.95814486,41.97547052,0.9809465,8.992741383,80.24728746,1080,1920,120
AV1,38,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF38_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF38_.txt,43.96245728,44.32977598,44.41206772,0.992882175,9.359978483,91.86975877,1080,1920,120
AV1,26,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF26_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF26_.txt,46.67991151,46.51245082,46.56797463,0.997234325,9.182977375,97.00632003,1080,1920,120
AV1,13,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF13_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF13_.txt,49.25273083,48.83562592,48.84817745,0.9988657,9.401180475,98.39159403,1080,1920,120
AV1,1,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF1_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_19_AV1_CRF1_.txt,56.56950566,55.82881526,55.84202811,0.999871342,6.784144975,99.1865104,1080,1920,120
H264,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF51_.txt,31.81511756,40.98400344,40.26993718,0.883452483,5.606333825,24.33355198,1080,1920,120
H264,41,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF41_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF41_.txt,38.46492393,46.09629363,45.00995752,0.961853283,12.05068833,56.43377324,1080,1920,120
H264,31,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF31_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF31_.txt,44.44964663,48.98432772,48.96551679,0.993113367,16.44114456,85.72623563,1080,1920,120
H264,21,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF21_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF21_.txt,48.82681323,51.30241608,51.12284015,0.998225608,15.8175056,95.33262671,1080,1920,120
H264,11,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF11_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF11_.txt,54.66791319,56.41690813,56.52893672,0.999747992,8.127116133,97.92543957,1080,1920,120
H264,1,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF1_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H264_CRF1_.txt,59.98865261,60,60,0.999980067,7.14868625,98.69538192,1080,1920,120
H265,41,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF41_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF41_.txt,38.78901407,45.60534388,45.48894449,0.958615817,12.04134156,55.74034375,1080,1920,120
H265,31,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF31_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF31_.txt,43.45051633,48.31459657,48.33395552,0.988250725,14.8140535,82.70896677,1080,1920,120
H265,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF51_.txt,34.79880444,41.31377613,41.30000364,0.926056708,9.857875758,23.33319889,1080,1920,120
H265,21,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF21_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF21_.txt,48.04129286,51.06697189,50.88610917,0.997163383,16.26433498,94.20636703,1080,1920,120
H265,11,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF11_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF11_.txt,51.32385909,53.45030066,53.30997661,0.999042283,12.68736008,97.33476987,1080,1920,120
H265,1,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF1_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_H265_CRF1_.txt,58.01854244,59.58309843,59.63245283,0.999899158,7.702243375,98.58935123,1080,1920,120
AV1,63,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_AV1_CRF63_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_AV1_CRF63_.txt,39.18892357,45.34062263,46.25617676,0.968276383,16.3467511,61.38438562,1080,1920,120
AV1,51,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_AV1_CRF51_.yuv,Dolby_Atmos_Natures_Fury_1920x1080_ATMOS_71-thedigitaltheater_2_AV1_CRF51_.txt,43.79945701,48.70506557,48.88880557,0.989035808,18.31203204,84.23752011,1080,1920,120
